State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Maharashtra,2011,Waste Management,CH4,6.9
Maharashtra,2012,Energy,CO,3.12
Maharashtra,2012,Energy,CO2,46.28
Maharashtra,2012,Energy,CH4,3.86
Maharashtra,2012,Industry,CO,1.93
Maharashtra,2012,Industry,CO2,35.4
Maharashtra,2012,Industry,CH4,1.68
Maharashtra,2012,Transportation,CO,2.16
Maharashtra,2012,Transportation,CO2,25.76
Maharashtra,2012,Transportation,CH4,1.09
Maharashtra,2012,Agriculture,CO,0.31
Maharashtra,2012,Agriculture,CO2,10.21
Maharashtra,2012,Agriculture,CH4,8.47
Maharashtra,2012,Waste Management,CO,0.35
Maharashtra,2012,Waste Management,CO2,3.68
Maharashtra,2012,Waste Management,CH4,7.81
Maharashtra,2013,Energy,CO,3.3
Maharashtra,2013,Energy,CO2,45.35
Maharashtra,2013,Energy,CH4,3.95
Maharashtra,2013,Industry,CO,1.66
Maharashtra,2013,Industry,CO2,45.75
Maharashtra,2013,Industry,CH4,1.99
Maharashtra,2013,Transportation,CO,1.9
Maharashtra,2013,Transportation,CO2,25.27
Maharashtra,2013,Transportation,CH4,1.11
Maharashtra,2013,Agriculture,CO,0.58
Maharashtra,2013,Agriculture,CO2,6.39
Maharashtra,2013,Agriculture,CH4,10.14
Maharashtra,2013,Waste Management,CO,0.27
Maharashtra,2013,Waste Management,CO2,3.32
Maharashtra,2013,Waste Management,CH4,5.66
Maharashtra,2014,Energy,CO,1.47
Maharashtra,2014,Energy,CO2,67.1
Maharashtra,2014,Energy,CH4,2.85
Maharashtra,2014,Industry,CO,2.37
Maharashtra,2014,Industry,CO2,59.65
Maharashtra,2014,Industry,CH4,2.6
Maharashtra,2014,Transportation,CO,2.51
Maharashtra,2014,Transportation,CO2,40.74
Maharashtra,2014,Transportation,CH4,0.7
Maharashtra,2014,Agriculture,CO,0.72
Maharashtra,2014,Agriculture,CO2,11.32
Maharashtra,2014,Agriculture,CH4,7.02
Maharashtra,2014,Waste Management,CO,0.27
Maharashtra,2014,Waste Management,CO2,3.32
Maharashtra,2014,Waste Management,CH4,8.6
Maharashtra,2015,Energy,CO,2.07
Maharashtra,2015,Energy,CO2,32.21
Maharashtra,2015,Energy,CH4,2.18
Maharashtra,2015,Industry,CO,1.54
Maharashtra,2015,Industry,CO2,38.59
Maharashtra,2015,Industry,CH4,1.95
Maharashtra,2015,Transportation,CO,1.86
Maharashtra,2015,Transportation,CO2,31.71
Maharashtra,2015,Transportation,CH4,0.95
Maharashtra,2015,Agriculture,CO,0.55
Maharashtra,2015,Agriculture,CO2,13.61
Maharashtra,2015,Agriculture,CH4,4.96
Maharashtra,2015,Waste Management,CO,0.35
Maharashtra,2015,Waste Management,CO2,4.57
Maharashtra,2015,Waste Management,CH4,7.52
Maharashtra,2016,Energy,CO,2.14
Maharashtra,2016,Energy,CO2,50.88
Maharashtra,2016,Energy,CH4,1.87
Maharashtra,2016,Industry,CO,1.69
Maharashtra,2016,Industry,CO2,36.83
Maharashtra,2016,Industry,CH4,2.89
Maharashtra,2016,Transportation,CO,3.41
Maharashtra,2016,Transportation,CO2,35.06
Maharashtra,2016,Transportation,CH4,1.27
Maharashtra,2016,Agriculture,CO,0.63
Maharashtra,2016,Agriculture,CO2,11.97
Maharashtra,2016,Agriculture,CH4,6.3
Maharashtra,2016,Waste Management,CO,0.35
Maharashtra,2016,Waste Management,CO2,4.33
Maharashtra,2016,Waste Management,CH4,3.75
Maharashtra,2017,Energy,CO,2.91
Maharashtra,2017,Energy,CO2,58.85
Maharashtra,2017,Energy,CH4,4.05
Maharashtra,2017,Industry,CO,2.03
Maharashtra,2017,Industry,CO2,41.5
Maharashtra,2017,Industry,CH4,1.78
Maharashtra,2017,Transportation,CO,2.29
Maharashtra,2017,Transportation,CO2,31.26
Maharashtra,2017,Transportation,CH4,0.57
Maharashtra,2017,Agriculture,CO,0.4
Maharashtra,2017,Agriculture,CO2,12.04
Maharashtra,2017,Agriculture,CH4,11.55
Maharashtra,2017,Waste Management,CO,0.34
Maharashtra,2017,Waste Management,CO2,2.77
Maharashtra,2017,Waste Management,CH4,4.23
Maharashtra,2018,Energy,CO,3.51
Maharashtra,2018,Energy,CO2,38.76
Maharashtra,2018,Energy,CH4,2.1
Maharashtra,2018,Industry,CO,1.51
Maharashtra,2018,Industry,CO2,49.84
Maharashtra,2018,Industry,CH4,1.64
Maharashtra,2018,Transportation,CO,3.34
Maharashtra,2018,Transportation,CO2,35.77
Maharashtra,2018,Transportation,CH4,1.17
Maharashtra,2018,Agriculture,CO,0.45
Maharashtra,2018,Agriculture,CO2,7.16
Maharashtra,2018,Agriculture,CH4,5.56
Maharashtra,2018,Waste Management,CO,0.29
Maharashtra,2018,Waste Management,CO2,4.44
Maharashtra,2018,Waste Management,CH4,4.19
Maharashtra,2019,Energy,CO,3.23
Maharashtra,2019,Energy,CO2,39.99
Maharashtra,2019,Energy,CH4,1.8
Maharashtra,2019,Industry,CO,1.52
Maharashtra,2019,Industry,CO2,46.08
Maharashtra,2019,Industry,CH4,1.55
Maharashtra,2019,Transportation,CO,1.61
Maharashtra,2019,Transportation,CO2,30.95
Maharashtra,2019,Transportation,CH4,0.76
Maharashtra,2019,Agriculture,CO,0.34
Maharashtra,2019,Agriculture,CO2,11.43
Maharashtra,2019,Agriculture,CH4,9.23
Maharashtra,2019,Waste Management,CO,0.43
Maharashtra,2019,Waste Management,CO2,5.6
Maharashtra,2019,Waste Management,CH4,9.17
Maharashtra,2020,Energy,CO,2.67
Maharashtra,2020,Energy,CO2,32.05
Maharashtra,2020,Energy,CH4,3.84
Maharashtra,2020,Industry,CO,2.3
Maharashtra,2020,Industry,CO2,48.5
Maharashtra,2020,Industry,CH4,2.97
Maharashtra,2020,Transportation,CO,2.65
Maharashtra,2020,Transportation,CO2,26.16
Maharashtra,2020,Transportation,CH4,0.56
Maharashtra,2020,Agriculture,CO,0.32
Maharashtra,2020,Agriculture,CO2,10.24
Maharashtra,2020,Agriculture,CH4,8.03
Maharashtra,2020,Waste Management,CO,0.32
Maharashtra,2020,Waste Management,CO2,5.83
Maharashtra,2020,Waste Management,CH4,7.1
Maharashtra,2021,Energy,CO,2.55
Maharashtra,2021,Energy,CO2,58.91
Maharashtra,2021,Energy,CH4,2.99
Maharashtra,2021,Industry,CO,1.58
Maharashtra,2021,Industry,CO2,33.95
Maharashtra,2021,Industry,CH4,1.26
Maharashtra,2021,Transportation,CO,3.92
Maharashtra,2021,Transportation,CO2,20.66
Maharashtra,2021,Transportation,CH4,1.46
Maharashtra,2021,Agriculture,CO,0.57
Maharashtra,2021,Agriculture,CO2,8.89
Maharashtra,2021,Agriculture,CH4,10.74
Maharashtra,2021,Waste Management,CO,0.19
Maharashtra,2021,Waste Management,CO2,7.26
Maharashtra,2021,Waste Management,CH4,6.23
Maharashtra,2022,Energy,CO,1.93
Maharashtra,2022,Energy,CO2,36.76
Maharashtra,2022,Energy,CH4,3.19
Maharashtra,2022,Industry,CO,1.79
Maharashtra,2022,Industry,CO2,45.36
Maharashtra,2022,Industry,CH4,3.71
Maharashtra,2022,Transportation,CO,1.53
Maharashtra,2022,Transportation,CO2,33.59
Maharashtra,2022,Transportation,CH4,1.47
Maharashtra,2022,Agriculture,CO,0.67
Maharashtra,2022,Agriculture,CO2,11.03
Maharashtra,2022,Agriculture,CH4,4.69
Maharashtra,2022,Waste Management,CO,0.28
Maharashtra,2022,Waste Management,CO2,4.53
Maharashtra,2022,Waste Management,CH4,8.44
Maharashtra,2023,Energy,CO,3.07
Maharashtra,2023,Energy,CO2,37.84
Maharashtra,2023,Energy,CH4,2.56
Maharashtra,2023,Industry,CO,1.54
Maharashtra,2023,Industry,CO2,47.0
Maharashtra,2023,Industry,CH4,1.77
Maharashtra,2023,Transportation,CO,2.22
Maharashtra,2023,Transportation,CO2,42.16
Maharashtra,2023,Transportation,CH4,0.93
Maharashtra,2023,Agriculture,CO,0.54
Maharashtra,2023,Agriculture,CO2,7.68
Maharashtra,2023,Agriculture,CH4,7.16
Maharashtra,2023,Waste Management,CO,0.27
Maharashtra,2023,Waste Management,CO2,5.03
Maharashtra,2023,Waste Management,CH4,7.94
Maharashtra,2024,Energy,CO,3.3
Maharashtra,2024,Energy,CO2,33.83
Maharashtra,2024,Energy,CH4,1.7
Maharashtra,2024,Industry,CO,1.26
Maharashtra,2024,Industry,CO2,43.34
Maharashtra,2024,Industry,CH4,1.49
Maharashtra,2024,Transportation,CO,2.61
Maharashtra,2024,Transportation,CO2,32.35
Maharashtra,2024,Transportation,CH4,0.82
Maharashtra,2024,Agriculture,CO,0.5
Maharashtra,2024,Agriculture,CO2,10.91
Maharashtra,2024,Agriculture,CH4,11.45
Maharashtra,2024,Waste Management,CO,0.33
Maharashtra,2024,Waste Management,CO2,2.74
Maharashtra,2024,Waste Management,CH4,9.32
Manipur,2010,Energy,CO,2.1
Manipur,2010,Energy,CO2,51.87
Manipur,2010,Energy,CH4,4.09
Manipur,2010,Industry,CO,1.11
Manipur,2010,Industry,CO2,26.94
Manipur,2010,Industry,CH4,2.45
Manipur,2010,Transportation,CO,2.57
Manipur,2010,Transportation,CO2,18.77
Manipur,2010,Transportation,CH4,0.8
Manipur,2010,Agriculture,CO,0.34
Manipur,2010,Agriculture,CO2,6.89
Manipur,2010,Agriculture,CH4,11.41
Manipur,2010,Waste Management,CO,0.18
Manipur,2010,Waste Management,CO2,7.31
Manipur,2010,Waste Management,CH4,6.68
Manipur,2011,Energy,CO,1.95
Manipur,2011,Energy,CO2,48.96
Manipur,2011,Energy,CH4,3.98
Manipur,2011,Industry,CO,1.05
Manipur,2011,Industry,CO2,37.69
Manipur,2011,Industry,CH4,1.75
Manipur,2011,Transportation,CO,2.55
Manipur,2011,Transportation,CO2,16.11
Manipur,2011,Transportation,CH4,1.43
Manipur,2011,Agriculture,CO,0.71
Manipur,2011,Agriculture,CO2,8.13
Manipur,2011,Agriculture,CH4,6.1
Manipur,2011,Waste Management,CO,0.28
Manipur,2011,Waste Management,CO2,4.37
Manipur,2011,Waste Management,CH4,5.75
Manipur,2012,Energy,CO,3.01
Manipur,2012,Energy,CO2,25.82
Manipur,2012,Energy,CH4,2.65
Manipur,2012,Industry,CO,1.51
Manipur,2012,Industry,CO2,21.75
Manipur,2012,Industry,CH4,2.79
Manipur,2012,Transportation,CO,1.77
Manipur,2012,Transportation,CO2,26.62
Manipur,2012,Transportation,CH4,1.02
Manipur,2012,Agriculture,CO,0.38
Manipur,2012,Agriculture,CO2,11.81
Manipur,2012,Agriculture,CH4,10.75
Manipur,2012,Waste Management,CO,0.25
Manipur,2012,Waste Management,CO2,3.21
Manipur,2012,Waste Management,CH4,7.55
Manipur,2013,Energy,CO,2.58
Manipur,2013,Energy,CO2,36.84
Manipur,2013,Energy,CH4,4.32
Manipur,2013,Industry,CO,1.82
Manipur,2013,Industry,CO2,51.11
Manipur,2013,Industry,CH4,2.13
Manipur,2013,Transportation,CO,2.15
Manipur,2013,Transportation,CO2,40.75
Manipur,2013,Transportation,CH4,1.02
Manipur,2013,Agriculture,CO,0.53
Manipur,2013,Agriculture,CO2,14.48
Manipur,2013,Agriculture,CH4,5.48
Manipur,2013,Waste Management,CO,0.19
Manipur,2013,Waste Management,CO2,3.74
Manipur,2013,Waste Management,CH4,8.85
Manipur,2014,Energy,CO,2.27
Manipur,2014,Energy,CO2,26.68
Manipur,2014,Energy,CH4,2.71
Manipur,2014,Industry,CO,0.98
Manipur,2014,Industry,CO2,45.2
Manipur,2014,Industry,CH4,2.0
Manipur,2014,Transportation,CO,3.31
Manipur,2014,Transportation,CO2,37.09
Manipur,2014,Transportation,CH4,0.67
Manipur,2014,Agriculture,CO,0.25
Manipur,2014,Agriculture,CO2,13.09
Manipur,2014,Agriculture,CH4,10.27
Manipur,2014,Waste Management,CO,0.17
Manipur,2014,Waste Management,CO2,4.36
Manipur,2014,Waste Management,CH4,7.8
Manipur,2015,Energy,CO,2.44
Manipur,2015,Energy,CO2,39.55
Manipur,2015,Energy,CH4,4.17
Manipur,2015,Industry,CO,1.24
Manipur,2015,Industry,CO2,42.5
Manipur,2015,Industry,CH4,2.9
Manipur,2015,Transportation,CO,2.9
Manipur,2015,Transportation,CO2,35.05
Manipur,2015,Transportation,CH4,0.63
Manipur,2015,Agriculture,CO,0.27
Manipur,2015,Agriculture,CO2,9.77
Manipur,2015,Agriculture,CH4,6.83
Manipur,2015,Waste Management,CO,0.16
Manipur,2015,Waste Management,CO2,5.41
Manipur,2015,Waste Management,CH4,8.25
Manipur,2016,Energy,CO,3.16
Manipur,2016,Energy,CO2,54.07
Manipur,2016,Energy,CH4,3.57
Manipur,2016,Industry,CO,2.21
Manipur,2016,Industry,CO2,47.21
Manipur,2016,Industry,CH4,1.76
Manipur,2016,Transportation,CO,2.11
Manipur,2016,Transportation,CO2,28.52
Manipur,2016,Transportation,CH4,0.63
Manipur,2016,Agriculture,CO,0.32
Manipur,2016,Agriculture,CO2,5.01
Manipur,2016,Agriculture,CH4,9.28
Manipur,2016,Waste Management,CO,0.15
Manipur,2016,Waste Management,CO2,4.79
Manipur,2016,Waste Management,CH4,5.31
Manipur,2017,Energy,CO,2.53
Manipur,2017,Energy,CO2,58.93
Manipur,2017,Energy,CH4,2.58
Manipur,2017,Industry,CO,1.03
Manipur,2017,Industry,CO2,24.14
Manipur,2017,Industry,CH4,1.52
Manipur,2017,Transportation,CO,3.91
Manipur,2017,Transportation,CO2,40.39
Manipur,2017,Transportation,CH4,0.7
Manipur,2017,Agriculture,CO,0.5
Manipur,2017,Agriculture,CO2,8.98
Manipur,2017,Agriculture,CH4,7.83
Manipur,2017,Waste Management,CO,0.42
Manipur,2017,Waste Management,CO2,7.11
Manipur,2017,Waste Management,CH4,5.36
Manipur,2018,Energy,CO,2.25
Manipur,2018,Energy,CO2,29.84
Manipur,2018,Energy,CH4,3.29
Manipur,2018,Industry,CO,1.93
Manipur,2018,Industry,CO2,57.41
Manipur,2018,Industry,CH4,2.72
Manipur,2018,Transportation,CO,3.44
Manipur,2018,Transportation,CO2,36.56
Manipur,2018,Transportation,CH4,0.56
Manipur,2018,Agriculture,CO,0.62
Manipur,2018,Agriculture,CO2,13.22
Manipur,2018,Agriculture,CH4,8.38
Manipur,2018,Waste Management,CO,0.28
Manipur,2018,Waste Management,CO2,6.65
Manipur,2018,Waste Management,CH4,8.14
Manipur,2019,Energy,CO,1.53
Manipur,2019,Energy,CO2,41.84
Manipur,2019,Energy,CH4,3.59
Manipur,2019,Industry,CO,1.64
Manipur,2019,Industry,CO2,53.58
Manipur,2019,Industry,CH4,1.94
Manipur,2019,Transportation,CO,2.58
Manipur,2019,Transportation,CO2,17.21
Manipur,2019,Transportation,CH4,1.15
Manipur,2019,Agriculture,CO,0.47
Manipur,2019,Agriculture,CO2,6.11
Manipur,2019,Agriculture,CH4,9.63
Manipur,2019,Waste Management,CO,0.45
Manipur,2019,Waste Management,CO2,7.15
Manipur,2019,Waste Management,CH4,8.55
Manipur,2020,Energy,CO,1.87
Manipur,2020,Energy,CO2,31.71
Manipur,2020,Energy,CH4,4.21
Manipur,2020,Industry,CO,2.22
Manipur,2020,Industry,CO2,28.07
Manipur,2020,Industry,CH4,3.61
Manipur,2020,Transportation,CO,4.41
Manipur,2020,Transportation,CO2,26.21
Manipur,2020,Transportation,CH4,0.51
Manipur,2020,Agriculture,CO,0.35
Manipur,2020,Agriculture,CO2,9.85
Manipur,2020,Agriculture,CH4,10.27
Manipur,2020,Waste Management,CO,0.24
Manipur,2020,Waste Management,CO2,3.6
Manipur,2020,Waste Management,CH4,4.13
Manipur,2021,Energy,CO,3.24
Manipur,2021,Energy,CO2,40.88
Manipur,2021,Energy,CH4,4.16
Manipur,2021,Industry,CO,1.46
Manipur,2021,Industry,CO2,29.39
Manipur,2021,Industry,CH4,2.38
Manipur,2021,Transportation,CO,3.79
Manipur,2021,Transportation,CO2,17.02
Manipur,2021,Transportation,CH4,0.85
Manipur,2021,Agriculture,CO,0.27
Manipur,2021,Agriculture,CO2,11.74
Manipur,2021,Agriculture,CH4,10.71
Manipur,2021,Waste Management,CO,0.3
Manipur,2021,Waste Management,CO2,5.09
Manipur,2021,Waste Management,CH4,3.99
Manipur,2022,Energy,CO,2.4
Manipur,2022,Energy,CO2,31.25
Manipur,2022,Energy,CH4,4.02
Manipur,2022,Industry,CO,2.56
Manipur,2022,Industry,CO2,31.83
Manipur,2022,Industry,CH4,3.74
Manipur,2022,Transportation,CO,2.57
Manipur,2022,Transportation,CO2,28.0
Manipur,2022,Transportation,CH4,1.22
Manipur,2022,Agriculture,CO,0.32
Manipur,2022,Agriculture,CO2,10.39
Manipur,2022,Agriculture,CH4,11.19
Manipur,2022,Waste Management,CO,0.31
Manipur,2022,Waste Management,CO2,5.25
Manipur,2022,Waste Management,CH4,8.19
Manipur,2023,Energy,CO,2.76
Manipur,2023,Energy,CO2,31.59
Manipur,2023,Energy,CH4,2.75
Manipur,2023,Industry,CO,2.41
Manipur,2023,Industry,CO2,29.87
Manipur,2023,Industry,CH4,3.01
Manipur,2023,Transportation,CO,3.94
Manipur,2023,Transportation,CO2,35.68
Manipur,2023,Transportation,CH4,1.0
Manipur,2023,Agriculture,CO,0.33
Manipur,2023,Agriculture,CO2,12.73
Manipur,2023,Agriculture,CH4,10.87
Manipur,2023,Waste Management,CO,0.16
Manipur,2023,Waste Management,CO2,3.64
Manipur,2023,Waste Management,CH4,8.53
Manipur,2024,Energy,CO,2.88
Manipur,2024,Energy,CO2,34.39
Manipur,2024,Energy,CH4,2.54
Manipur,2024,Industry,CO,1.37
Manipur,2024,Industry,CO2,23.6
Manipur,2024,Industry,CH4,2.41
Manipur,2024,Transportation,CO,1.65
Manipur,2024,Transportation,CO2,37.85
Manipur,2024,Transportation,CH4,0.61
Manipur,2024,Agriculture,CO,0.47
Manipur,2024,Agriculture,CO2,6.21
Manipur,2024,Agriculture,CH4,10.36
Manipur,2024,Waste Management,CO,0.31
Manipur,2024,Waste Management,CO2,5.26
Manipur,2024,Waste Management,CH4,4.62
Meghalaya,2010,Energy,CO,1.79
Meghalaya,2010,Energy,CO2,67.25
Meghalaya,2010,Energy,CH4,1.6
Meghalaya,2010,Industry,CO,1.12
Meghalaya,2010,Industry,CO2,20.92
Meghalaya,2010,Industry,CH4,3.51
Meghalaya,2010,Transportation,CO,3.9
Meghalaya,2010,Transportation,CO2,23.15
Meghalaya,2010,Transportation,CH4,0.59
Meghalaya,2010,Agriculture,CO,0.45
Meghalaya,2010,Agriculture,CO2,11.77
Meghalaya,2010,Agriculture,CH4,4.21
Meghalaya,2010,Waste Management,CO,0.43
Meghalaya,2010,Waste Management,CO2,3.92
Meghalaya,2010,Waste Management,CH4,7.46
Meghalaya,2011,Energy,CO,2.74
Meghalaya,2011,Energy,CO2,49.98
Meghalaya,2011,Energy,CH4,2.85
Meghalaya,2011,Industry,CO,2.65
Meghalaya,2011,Industry,CO2,25.79
Meghalaya,2011,Industry,CH4,2.88
Meghalaya,2011,Transportation,CO,2.05
Meghalaya,2011,Transportation,CO2,26.48
Meghalaya,2011,Transportation,CH4,1.23
Meghalaya,2011,Agriculture,CO,0.61
Meghalaya,2011,Agriculture,CO2,9.35
Meghalaya,2011,Agriculture,CH4,11.7
Meghalaya,2011,Waste Management,CO,0.37
Meghalaya,2011,Waste Management,CO2,4.63
Meghalaya,2011,Waste Management,CH4,7.25
Meghalaya,2012,Energy,CO,2.74
Meghalaya,2012,Energy,CO2,73.38
Meghalaya,2012,Energy,CH4,3.06
Meghalaya,2012,Industry,CO,2.33
Meghalaya,2012,Industry,CO2,27.47
Meghalaya,2012,Industry,CH4,1.87
Meghalaya,2012,Transportation,CO,1.51
Meghalaya,2012,Transportation,CO2,23.63
Meghalaya,2012,Transportation,CH4,0.74
Meghalaya,2012,Agriculture,CO,0.71
Meghalaya,2012,Agriculture,CO2,10.11
Meghalaya,2012,Agriculture,CH4,5.18
Meghalaya,2012,Waste Management,CO,0.23
Meghalaya,2012,Waste Management,CO2,6.17
Meghalaya,2012,Waste Management,CH4,3.95
Meghalaya,2013,Energy,CO,2.87
Meghalaya,2013,Energy,CO2,49.11
Meghalaya,2013,Energy,CH4,2.87
Meghalaya,2013,Industry,CO,1.73
Meghalaya,2013,Industry,CO2,46.99
Meghalaya,2013,Industry,CH4,1.34
Meghalaya,2013,Transportation,CO,2.54
Meghalaya,2013,Transportation,CO2,27.32
Meghalaya,2013,Transportation,CH4,1.48
Meghalaya,2013,Agriculture,CO,0.54
Meghalaya,2013,Agriculture,CO2,11.71
Meghalaya,2013,Agriculture,CH4,8.03
Meghalaya,2013,Waste Management,CO,0.39
Meghalaya,2013,Waste Management,CO2,5.03
Meghalaya,2013,Waste Management,CH4,5.41
Meghalaya,2014,Energy,CO,2.86
Meghalaya,2014,Energy,CO2,42.08
Meghalaya,2014,Energy,CH4,3.24
Meghalaya,2014,Industry,CO,1.26
Meghalaya,2014,Industry,CO2,41.8
Meghalaya,2014,Industry,CH4,2.4
Meghalaya,2014,Transportation,CO,3.18
Meghalaya,2014,Transportation,CO2,42.52
Meghalaya,2014,Transportation,CH4,1.24
Meghalaya,2014,Agriculture,CO,0.26
Meghalaya,2014,Agriculture,CO2,5.6
Meghalaya,2014,Agriculture,CH4,7.1
Meghalaya,2014,Waste Management,CO,0.44
Meghalaya,2014,Waste Management,CO2,6.44
Meghalaya,2014,Waste Management,CH4,3.76
Meghalaya,2015,Energy,CO,3.43
Meghalaya,2015,Energy,CO2,53.86
Meghalaya,2015,Energy,CH4,3.36
Meghalaya,2015,Industry,CO,1.66
Meghalaya,2015,Industry,CO2,32.73
Meghalaya,2015,Industry,CH4,3.03
Meghalaya,2015,Transportation,CO,4.48
Meghalaya,2015,Transportation,CO2,42.16
Meghalaya,2015,Transportation,CH4,1.33
Meghalaya,2015,Agriculture,CO,0.46
Meghalaya,2015,Agriculture,CO2,6.9
Meghalaya,2015,Agriculture,CH4,11.48
Meghalaya,2015,Waste Management,CO,0.19
Meghalaya,2015,Waste Management,CO2,3.69
Meghalaya,2015,Waste Management,CH4,5.88
Meghalaya,2016,Energy,CO,3.6
Meghalaya,2016,Energy,CO2,39.39
Meghalaya,2016,Energy,CH4,2.88
Meghalaya,2016,Industry,CO,2.64
Meghalaya,2016,Industry,CO2,40.38
Meghalaya,2016,Industry,CH4,2.82
Meghalaya,2016,Transportation,CO,2.51
Meghalaya,2016,Transportation,CO2,43.32
Meghalaya,2016,Transportation,CH4,1.47
Meghalaya,2016,Agriculture,CO,0.65
Meghalaya,2016,Agriculture,CO2,13.83
Meghalaya,2016,Agriculture,CH4,4.64
Meghalaya,2016,Waste Management,CO,0.43
Meghalaya,2016,Waste Management,CO2,2.91
Meghalaya,2016,Waste Management,CH4,8.02
Meghalaya,2017,Energy,CO,2.43
Meghalaya,2017,Energy,CO2,28.34
Meghalaya,2017,Energy,CH4,4.35
Meghalaya,2017,Industry,CO,0.97
Meghalaya,2017,Industry,CO2,22.27
Meghalaya,2017,Industry,CH4,2.47
Meghalaya,2017,Transportation,CO,3.91
Meghalaya,2017,Transportation,CO2,31.41
Meghalaya,2017,Transportation,CH4,0.69
Meghalaya,2017,Agriculture,CO,0.58
Meghalaya,2017,Agriculture,CO2,6.59
Meghalaya,2017,Agriculture,CH4,6.65
Meghalaya,2017,Waste Management,CO,0.32
Meghalaya,2017,Waste Management,CO2,3.57
Meghalaya,2017,Waste Management,CH4,9.13
Meghalaya,2018,Energy,CO,2.46
Meghalaya,2018,Energy,CO2,35.28
Meghalaya,2018,Energy,CH4,4.24
Meghalaya,2018,Industry,CO,2.46
Meghalaya,2018,Industry,CO2,32.11
Meghalaya,2018,Industry,CH4,2.09
Meghalaya,2018,Transportation,CO,3.15
Meghalaya,2018,Transportation,CO2,18.59
Meghalaya,2018,Transportation,CH4,1.05
Meghalaya,2018,Agriculture,CO,0.44
Meghalaya,2018,Agriculture,CO2,9.73
Meghalaya,2018,Agriculture,CH4,9.7
Meghalaya,2018,Waste Management,CO,0.34
Meghalaya,2018,Waste Management,CO2,4.91
Meghalaya,2018,Waste Management,CH4,7.65
Meghalaya,2019,Energy,CO,3.15
Meghalaya,2019,Energy,CO2,59.08
Meghalaya,2019,Energy,CH4,2.05
Meghalaya,2019,Industry,CO,2.68
Meghalaya,2019,Industry,CO2,29.22
Meghalaya,2019,Industry,CH4,1.43
Meghalaya,2019,Transportation,CO,4.21
Meghalaya,2019,Transportation,CO2,43.36
Meghalaya,2019,Transportation,CH4,1.13
Meghalaya,2019,Agriculture,CO,0.43
Meghalaya,2019,Agriculture,CO2,9.19
Meghalaya,2019,Agriculture,CH4,7.36
Meghalaya,2019,Waste Management,CO,0.34
Meghalaya,2019,Waste Management,CO2,4.72
Meghalaya,2019,Waste Management,CH4,6.03
Meghalaya,2020,Energy,CO,3.66
Meghalaya,2020,Energy,CO2,48.88
Meghalaya,2020,Energy,CH4,3.06
Meghalaya,2020,Industry,CO,2.38
Meghalaya,2020,Industry,CO2,37.7
Meghalaya,2020,Industry,CH4,1.73
Meghalaya,2020,Transportation,CO,3.7
Meghalaya,2020,Transportation,CO2,20.79
Meghalaya,2020,Transportation,CH4,1.19
Meghalaya,2020,Agriculture,CO,0.65
Meghalaya,2020,Agriculture,CO2,5.11
Meghalaya,2020,Agriculture,CH4,6.44
Meghalaya,2020,Waste Management,CO,0.38
Meghalaya,2020,Waste Management,CO2,5.3
Meghalaya,2020,Waste Management,CH4,6.04
Meghalaya,2021,Energy,CO,1.65
Meghalaya,2021,Energy,CO2,42.92
Meghalaya,2021,Energy,CH4,3.82
Meghalaya,2021,Industry,CO,2.01
Meghalaya,2021,Industry,CO2,22.11
Meghalaya,2021,Industry,CH4,2.67
Meghalaya,2021,Transportation,CO,4.37
Meghalaya,2021,Transportation,CO2,15.75
Meghalaya,2021,Transportation,CH4,1.18
Meghalaya,2021,Agriculture,CO,0.47
Meghalaya,2021,Agriculture,CO2,12.57
Meghalaya,2021,Agriculture,CH4,8.79
Meghalaya,2021,Waste Management,CO,0.34
Meghalaya,2021,Waste Management,CO2,5.64
Meghalaya,2021,Waste Management,CH4,8.39
Meghalaya,2022,Energy,CO,2.68
Meghalaya,2022,Energy,CO2,72.82
Meghalaya,2022,Energy,CH4,1.55
Meghalaya,2022,Industry,CO,1.78
Meghalaya,2022,Industry,CO2,27.27
Meghalaya,2022,Industry,CH4,1.25
Meghalaya,2022,Transportation,CO,2.9
Meghalaya,2022,Transportation,CO2,41.73
Meghalaya,2022,Transportation,CH4,0.75
Meghalaya,2022,Agriculture,CO,0.75
Meghalaya,2022,Agriculture,CO2,13.02
Meghalaya,2022,Agriculture,CH4,5.38
Meghalaya,2022,Waste Management,CO,0.29
Meghalaya,2022,Waste Management,CO2,6.48
Meghalaya,2022,Waste Management,CH4,9.62
Meghalaya,2023,Energy,CO,1.33
Meghalaya,2023,Energy,CO2,74.98
Meghalaya,2023,Energy,CH4,2.96
Meghalaya,2023,Industry,CO,2.07
Meghalaya,2023,Industry,CO2,25.61
Meghalaya,2023,Industry,CH4,2.48
Meghalaya,2023,Transportation,CO,2.06
Meghalaya,2023,Transportation,CO2,20.12
Meghalaya,2023,Transportation,CH4,0.97
Meghalaya,2023,Agriculture,CO,0.41
Meghalaya,2023,Agriculture,CO2,5.25
Meghalaya,2023,Agriculture,CH4,11.06
Meghalaya,2023,Waste Management,CO,0.19
Meghalaya,2023,Waste Management,CO2,4.16
Meghalaya,2023,Waste Management,CH4,5.02
Meghalaya,2024,Energy,CO,3.14
Meghalaya,2024,Energy,CO2,43.68
Meghalaya,2024,Energy,CH4,2.88
Meghalaya,2024,Industry,CO,1.76
Meghalaya,2024,Industry,CO2,43.23
